User_ID,State,Age_Group,Gender,AI_Tool,Usage_Frequency,Purpose
472,Chhattisgarh,18-24,Female,Other,Daily,Work
473,West Bengal,45-54,Female,Runway,Weekly,Entertainment
474,Telangana,18-24,Other,Runway,Never,Work
475,Gujarat,25-34,Female,Midjourney,Monthly,Education
476,Delhi,55+,Female,Midjourney,Weekly,Entertainment
477,Telangana,45-54,Other,Other,Daily,Education
478,Gujarat,18-24,Other,Other,Rarely,Work
479,Rajasthan,18-24,Other,Copilot,Daily,Creative Projects
480,Jharkhand,25-34,Male,ChatGPT,Daily,Entertainment
481,Jammu and Kashmir,18-24,Other,DALL·E,Daily,Entertainment
482,Delhi,35-44,Female,Copilot,Daily,Creative Projects
483,Assam,55+,Male,Midjourney,Never,Creative Projects
484,Punjab,18-24,Other,Bard,Monthly,Other
485,Madhya Pradesh,18-24,Male,Claude,Monthly,Other
486,Bihar,25-34,Male,Midjourney,Never,Work
487,Telangana,35-44,Female,Other,Daily,Entertainment
488,Jammu and Kashmir,18-24,Male,Copilot,Daily,Creative Projects
489,West Bengal,55+,Other,Bard,Monthly,Creative Projects
490,Punjab,55+,Male,Bard,Weekly,Education
491,Rajasthan,18-24,Male,Midjourney,Weekly,Other
492,Kerala,35-44,Female,DALL·E,Daily,Education
493,Andhra Pradesh,55+,Female,ChatGPT,Weekly,Creative Projects
494,Rajasthan,55+,Other,Bard,Daily,Entertainment
495,Jharkhand,35-44,Female,Runway,Daily,Entertainment
496,Madhya Pradesh,35-44,Other,Other,Daily,Education
497,Bihar,18-24,Other,Other,Weekly,Other
498,Odisha,45-54,Female,Claude,Weekly,Work
499,Odisha,25-34,Male,Other,Weekly,Entertainment
500,Haryana,45-54,Female,Copilot,Never,Work
501,Assam,45-54,Male,Copilot,Never,Other
502,Telangana,55+,Male,Copilot,Monthly,Education
503,Gujarat,35-44,Other,Runway,Never,Other
504,Andhra Pradesh,55+,Other,Midjourney,Never,Creative Projects
505,Telangana,25-34,Female,Copilot,Weekly,Other
506,Chhattisgarh,18-24,Male,Runway,Weekly,Education
507,Tamil Nadu,25-34,Female,Copilot,Never,Education
508,Rajasthan,55+,Other,Claude,Monthly,Other
509,Jharkhand,55+,Male,Runway,Daily,Education
510,Kerala,55+,Female,ChatGPT,Monthly,Creative Projects
511,Karnataka,55+,Female,DALL·E,Daily,Work
512,Andhra Pradesh,45-54,Other,Midjourney,Weekly,Other
513,Gujarat,18-24,Other,Midjourney,Daily,Education
514,Haryana,45-54,Other,Copilot,Daily,Work
515,Maharashtra,55+,Other,Claude,Daily,Creative Projects
516,Madhya Pradesh,35-44,Female,Bard,Rarely,Other
517,Madhya Pradesh,45-54,Other,Runway,Daily,Education
518,Tamil Nadu,55+,Other,Copilot,Daily,Work
519,Delhi,55+,Female,Runway,Daily,Creative Projects
520,Karnataka,18-24,Female,Copilot,Monthly,Entertainment
521,Punjab,25-34,Male,Midjourney,Never,Education
522,Kerala,45-54,Female,Midjourney,Daily,Creative Projects
523,Uttar Pradesh,45-54,Male,Copilot,Daily,Work
524,Jammu and Kashmir,45-54,Other,Midjourney,Weekly,Other
525,Chhattisgarh,55+,Male,Claude,Monthly,Work
526,Rajasthan,18-24,Male,Bard,Daily,Other
527,Kerala,55+,Other,Bard,Weekly,Creative Projects
528,West Bengal,55+,Other,Runway,Weekly,Creative Projects
529,West Bengal,35-44,Other,Bard,Weekly,Work
530,Tamil Nadu,18-24,Male,Runway,Never,Work
531,Delhi,45-54,Female,Copilot,Daily,Other
532,Telangana,25-34,Female,DALL·E,Daily,Education
533,Rajasthan,45-54,Female,Copilot,Rarely,Work
534,Andhra Pradesh,55+,Other,Copilot,Rarely,Education
535,Delhi,18-24,Other,Claude,Daily,Education
536,Rajasthan,18-24,Female,Bard,Never,Education
537,Bihar,18-24,Other,Midjourney,Monthly,Creative Projects
538,Kerala,35-44,Male,Midjourney,Daily,Creative Projects
539,Kerala,45-54,Male,ChatGPT,Weekly,Education
540,Haryana,35-44,Other,ChatGPT,Daily,Education
541,Jammu and Kashmir,25-34,Female,Runway,Daily,Creative Projects
542,Karnataka,55+,Female,Other,Daily,Other
543,Gujarat,35-44,Male,DALL·E,Monthly,Entertainment
544,Rajasthan,35-44,Other,Runway,Rarely,Work
545,Uttar Pradesh,55+,Female,Midjourney,Weekly,Education
546,Bihar,18-24,Female,Bard,Weekly,Creative Projects
547,Kerala,55+,Other,Runway,Weekly,Education
548,Chhattisgarh,45-54,Other,Copilot,Monthly,Education
549,Uttar Pradesh,55+,Female,Midjourney,Rarely,Education
550,Tamil Nadu,18-24,Other,DALL·E,Weekly,Education
551,Tamil Nadu,55+,Other,DALL·E,Monthly,Other
552,Telangana,35-44,Other,Midjourney,Weekly,Work
553,Kerala,25-34,Female,Other,Monthly,Work
554,Kerala,35-44,Male,ChatGPT,Daily,Creative Projects
555,Assam,25-34,Other,Other,Daily,Other
556,Punjab,55+,Female,Bard,Weekly,Other
557,Odisha,45-54,Male,Midjourney,Rarely,Work
558,Madhya Pradesh,55+,Female,Copilot,Monthly,Creative Projects
559,West Bengal,18-24,Female,Copilot,Never,Other
560,Bihar,55+,Female,Claude,Daily,Creative Projects
561,Delhi,25-34,Male,Copilot,Weekly,Work
562,Jammu and Kashmir,35-44,Female,Midjourney,Weekly,Education
563,Haryana,45-54,Male,Midjourney,Monthly,Other
564,Assam,55+,Other,Copilot,Rarely,Creative Projects
565,Gujarat,55+,Male,ChatGPT,Rarely,Education
566,Chhattisgarh,35-44,Female,Bard,Monthly,Work
567,Jharkhand,45-54,Male,DALL·E,Monthly,Entertainment
568,Assam,55+,Female,Midjourney,Never,Other
569,Uttar Pradesh,55+,Other,Copilot,Weekly,Other
570,Bihar,25-34,Male,DALL·E,Rarely,Creative Projects
571,Punjab,25-34,Other,Copilot,Never,Work
572,Odisha,18-24,Male,Midjourney,Weekly,Work
573,Telangana,35-44,Female,Claude,Monthly,Other
574,Andhra Pradesh,45-54,Male,Bard,Weekly,Other
575,Punjab,55+,Other,Midjourney,Daily,Creative Projects
576,Karnataka,55+,Male,DALL·E,Monthly,Creative Projects
577,Tamil Nadu,18-24,Other,Copilot,Daily,Entertainment
578,Telangana,55+,Other,Claude,Weekly,Education
579,Karnataka,35-44,Female,Runway,Rarely,Creative Projects
580,West Bengal,18-24,Male,Midjourney,Daily,Education
581,Karnataka,35-44,Other,Bard,Daily,Other
582,Haryana,18-24,Female,Claude,Monthly,Entertainment
583,Madhya Pradesh,55+,Female,DALL·E,Weekly,Entertainment
584,Gujarat,18-24,Female,Other,Weekly,Entertainment
585,West Bengal,25-34,Other,Copilot,Weekly,Work
586,Chhattisgarh,45-54,Male,ChatGPT,Daily,Other
587,Gujarat,55+,Other,Runway,Daily,Work
588,Uttar Pradesh,45-54,Female,Runway,Rarely,Work
589,Jammu and Kashmir,55+,Other,Bard,Daily,Entertainment
590,Kerala,45-54,Other,Other,Weekly,Work
591,Punjab,25-34,Female,Claude,Never,Other
592,Kerala,45-54,Male,Midjourney,Rarely,Other
593,Jharkhand,18-24,Female,Midjourney,Daily,Work
594,Bihar,45-54,Female,Claude,Weekly,Other
595,Tamil Nadu,55+,Other,Midjourney,Monthly,Education
596,Haryana,35-44,Female,Runway,Monthly,Work
597,Delhi,45-54,Other,Runway,Rarely,Entertainment
598,Madhya Pradesh,45-54,Female,Runway,Weekly,Entertainment
599,Assam,45-54,Female,Claude,Daily,Other
600,Maharashtra,55+,Male,Bard,Weekly,Other
601,Andhra Pradesh,45-54,Female,Runway,Monthly,Entertainment
602,Haryana,55+,Male,Midjourney,Monthly,Education
603,Kerala,55+,Female,Other,Daily,Entertainment
604,Madhya Pradesh,35-44,Female,Bard,Daily,Work
605,Uttar Pradesh,18-24,Female,Other,Never,Entertainment
606,Uttar Pradesh,55+,Male,Copilot,Daily,Creative Projects
607,Haryana,25-34,Other,Copilot,Daily,Education
608,Assam,45-54,Male,Copilot,Rarely,Education
609,Chhattisgarh,25-34,Female,Copilot,Weekly,Entertainment
610,Odisha,45-54,Other,Midjourney,Daily,Creative Projects
611,Chhattisgarh,35-44,Female,Claude,Weekly,Work
612,Kerala,55+,Male,Midjourney,Monthly,Entertainment
613,Uttar Pradesh,18-24,Male,DALL·E,Weekly,Work
614,Maharashtra,55+,Other,Midjourney,Never,Creative Projects
615,Gujarat,45-54,Male,Bard,Daily,Entertainment
616,Bihar,18-24,Female,Claude,Monthly,Entertainment
617,Uttar Pradesh,55+,Other,Other,Daily,Work
618,Punjab,18-24,Female,Runway,Weekly,Entertainment
619,Tamil Nadu,45-54,Other,ChatGPT,Monthly,Creative Projects
620,Chhattisgarh,35-44,Other,ChatGPT,Daily,Entertainment
621,Madhya Pradesh,35-44,Female,Runway,Monthly,Other
622,Madhya Pradesh,55+,Male,Claude,Daily,Creative Projects
623,Tamil Nadu,25-34,Female,ChatGPT,Daily,Education
624,Bihar,45-54,Male,Claude,Weekly,Work
625,Madhya Pradesh,55+,Male,Bard,Monthly,Creative Projects
626,Madhya Pradesh,55+,Female,Bard,Daily,Education
627,Andhra Pradesh,35-44,Other,Midjourney,Never,Education
628,Andhra Pradesh,18-24,Female,ChatGPT,Daily,Creative Projects
629,Delhi,45-54,Other,Runway,Daily,Education
630,Chhattisgarh,18-24,Male,Claude,Daily,Education
631,Jharkhand,45-54,Other,Other,Daily,Other
632,Gujarat,25-34,Female,Bard,Daily,Entertainment
633,Jharkhand,35-44,Other,Midjourney,Rarely,Other
634,Uttar Pradesh,25-34,Male,ChatGPT,Weekly,Entertainment
635,Delhi,55+,Male,ChatGPT,Weekly,Education
636,Kerala,35-44,Other,ChatGPT,Never,Entertainment
637,Kerala,55+,Male,Other,Weekly,Other
638,West Bengal,25-34,Male,Bard,Daily,Work
639,Uttar Pradesh,45-54,Other,Other,Daily,Work
640,Chhattisgarh,55+,Male,Bard,Daily,Entertainment
641,Karnataka,18-24,Other,ChatGPT,Weekly,Work
642,Maharashtra,45-54,Other,Bard,Daily,Creative Projects
643,Karnataka,45-54,Male,ChatGPT,Weekly,Work
644,Rajasthan,25-34,Other,Copilot,Monthly,Entertainment
645,Maharashtra,25-34,Male,Bard,Rarely,Education
646,Bihar,35-44,Male,Claude,Monthly,Other
647,Haryana,35-44,Male,Bard,Daily,Work
648,Telangana,18-24,Female,ChatGPT,Daily,Entertainment
649,Uttar Pradesh,45-54,Male,Claude,Weekly,Other
650,Telangana,18-24,Other,Midjourney,Daily,Creative Projects
651,Madhya Pradesh,18-24,Other,Claude,Daily,Education
652,Chhattisgarh,25-34,Other,Claude,Weekly,Other
653,Punjab,18-24,Female,Bard,Weekly,Other
654,Assam,18-24,Female,DALL·E,Rarely,Entertainment
655,Assam,55+,Other,Claude,Weekly,Creative Projects
656,Madhya Pradesh,35-44,Other,Claude,Never,Work
657,Jharkhand,35-44,Female,Runway,Rarely,Creative Projects
658,Maharashtra,45-54,Other,ChatGPT,Daily,Education
659,Odisha,35-44,Male,Bard,Weekly,Work
660,Delhi,45-54,Male,ChatGPT,Monthly,Creative Projects
661,Rajasthan,55+,Other,Bard,Monthly,Education
662,Tamil Nadu,35-44,Male,Other,Weekly,Other
663,Maharashtra,55+,Other,Midjourney,Weekly,Other
664,Tamil Nadu,35-44,Female,DALL·E,Weekly,Other
665,Haryana,35-44,Other,Claude,Daily,Other
666,Maharashtra,55+,Female,Runway,Never,Work
667,Haryana,18-24,Male,Bard,Weekly,Other
668,Assam,18-24,Male,Claude,Daily,Work
669,Delhi,18-24,Male,Claude,Daily,Work
670,Maharashtra,18-24,Other,Copilot,Rarely,Creative Projects
671,Jammu and Kashmir,35-44,Female,Other,Monthly,Other
672,Tamil Nadu,25-34,Female,Other,Rarely,Entertainment
673,Uttar Pradesh,55+,Male,ChatGPT,Rarely,Other
674,Assam,25-34,Male,Other,Rarely,Entertainment
675,Andhra Pradesh,25-34,Female,Other,Monthly,Other
676,Delhi,45-54,Other,Other,Daily,Work
677,Chhattisgarh,18-24,Male,DALL·E,Daily,Other
678,Madhya Pradesh,35-44,Other,Runway,Monthly,Other
679,West Bengal,18-24,Male,Bard,Weekly,Other
680,Andhra Pradesh,18-24,Male,Other,Monthly,Other
681,Chhattisgarh,25-34,Other,Midjourney,Weekly,Creative Projects
682,Andhra Pradesh,45-54,Other,DALL·E,Monthly,Creative Projects
683,Chhattisgarh,18-24,Other,Copilot,Daily,Work
684,Jammu and Kashmir,55+,Other,ChatGPT,Daily,Work
685,Madhya Pradesh,55+,Female,Midjourney,Monthly,Entertainment
686,Maharashtra,18-24,Female,Midjourney,Daily,Work
687,Tamil Nadu,25-34,Male,Claude,Monthly,Creative Projects
688,Maharashtra,25-34,Male,ChatGPT,Weekly,Work
689,Kerala,35-44,Male,Copilot,Never,Entertainment
690,Odisha,45-54,Female,Bard,Rarely,Entertainment
691,Odisha,25-34,Other,Bard,Weekly,Creative Projects
692,Punjab,35-44,Male,Copilot,Monthly,Work
693,Odisha,55+,Female,Claude,Daily,Entertainment
694,Delhi,55+,Male,Claude,Weekly,Work
695,Assam,55+,Female,Midjourney,Monthly,Work
696,Punjab,18-24,Other,Other,Monthly,Creative Projects
697,Odisha,45-54,Female,ChatGPT,Weekly,Creative Projects
698,Punjab,35-44,Other,Midjourney,Daily,Work
699,Karnataka,45-54,Male,Other,Rarely,Other
700,West Bengal,18-24,Other,Runway,Daily,Other
701,Karnataka,35-44,Female,Runway,Rarely,Education
702,West Bengal,35-44,Male,Bard,Monthly,Education
703,Bihar,25-34,Male,Copilot,Weekly,Education
704,Bihar,45-54,Female,ChatGPT,Daily,Creative Projects
705,Haryana,45-54,Other,Copilot,Daily,Work
706,Delhi,25-34,Female,ChatGPT,Rarely,Entertainment
707,Delhi,55+,Other,DALL·E,Rarely,Work
708,Madhya Pradesh,18-24,Other,Bard,Monthly,Work
709,Haryana,45-54,Male,Bard,Weekly,Education
710,Andhra Pradesh,25-34,Other,DALL·E,Monthly,Work
711,Tamil Nadu,35-44,Male,ChatGPT,Weekly,Education
712,Uttar Pradesh,25-34,Female,Claude,Monthly,Work
713,Madhya Pradesh,55+,Female,ChatGPT,Weekly,Entertainment
714,Gujarat,18-24,Male,Bard,Rarely,Other
715,Telangana,55+,Male,Runway,Monthly,Other
716,Jharkhand,35-44,Other,Copilot,Weekly,Creative Projects
717,Maharashtra,35-44,Male,Midjourney,Rarely,Entertainment
718,Chhattisgarh,35-44,Female,Copilot,Weekly,Work
719,Jharkhand,35-44,Male,Bard,Daily,Entertainment
720,Kerala,25-34,Male,Copilot,Daily,Work
721,Gujarat,35-44,Male,Claude,Monthly,Entertainment
722,Assam,35-44,Other,Claude,Rarely,Entertainment
723,Assam,25-34,Male,Runway,Rarely,Other
724,Odisha,35-44,Other,ChatGPT,Monthly,Entertainment
725,Punjab,55+,Other,Other,Daily,Creative Projects
726,Chhattisgarh,55+,Male,Copilot,Daily,Work
727,West Bengal,45-54,Other,Copilot,Weekly,Education
728,Uttar Pradesh,55+,Male,Bard,Rarely,Entertainment
729,Karnataka,18-24,Female,ChatGPT,Never,Education
730,Chhattisgarh,18-24,Female,ChatGPT,Daily,Other
731,Bihar,18-24,Other,Copilot,Rarely,Education
732,Jammu and Kashmir,25-34,Female,Midjourney,Monthly,Creative Projects
733,Assam,55+,Male,Copilot,Daily,Creative Projects
734,Assam,18-24,Other,Copilot,Weekly,Other
735,Jharkhand,45-54,Male,Copilot,Rarely,Creative Projects
736,Jharkhand,25-34,Other,Claude,Daily,Work
737,Maharashtra,45-54,Other,DALL·E,Rarely,Creative Projects
738,Kerala,55+,Other,ChatGPT,Daily,Entertainment
739,Jharkhand,35-44,Other,DALL·E,Daily,Creative Projects
740,Delhi,45-54,Female,Claude,Daily,Work
741,Rajasthan,35-44,Female,Midjourney,Rarely,Other
742,Bihar,25-34,Female,Other,Weekly,Creative Projects
743,Assam,45-54,Other,Bard,Rarely,Work
744,Jharkhand,45-54,Female,Runway,Weekly,Entertainment
745,Odisha,25-34,Other,Midjourney,Weekly,Education
746,Assam,25-34,Female,ChatGPT,Rarely,Education
747,Kerala,18-24,Other,Bard,Weekly,Other
748,Haryana,55+,Female,DALL·E,Rarely,Other
749,Tamil Nadu,45-54,Female,Midjourney,Daily,Education
750,Bihar,45-54,Female,ChatGPT,Monthly,Education
751,Delhi,25-34,Other,Runway,Monthly,Other
752,Assam,25-34,Other,Other,Rarely,Education
753,Madhya Pradesh,55+,Female,Other,Daily,Creative Projects
754,Andhra Pradesh,25-34,Other,Runway,Monthly,Work
755,Rajasthan,35-44,Male,Midjourney,Weekly,Other
756,Chhattisgarh,35-44,Female,Bard,Weekly,Work
757,Rajasthan,35-44,Female,Bard,Daily,Entertainment
758,Telangana,35-44,Male,Midjourney,Daily,Entertainment
759,Chhattisgarh,55+,Other,Claude,Rarely,Creative Projects
760,Kerala,45-54,Other,Midjourney,Monthly,Entertainment
761,Jammu and Kashmir,35-44,Other,DALL·E,Weekly,Other
762,West Bengal,25-34,Female,Midjourney,Rarely,Creative Projects
763,Andhra Pradesh,35-44,Female,Midjourney,Daily,Creative Projects
764,Bihar,55+,Female,Claude,Monthly,Other
765,Gujarat,25-34,Female,Copilot,Rarely,Education
766,Kerala,35-44,Female,Bard,Rarely,Work
767,Haryana,45-54,Other,DALL·E,Weekly,Other
768,Assam,25-34,Male,ChatGPT,Monthly,Education
769,West Bengal,25-34,Other,Bard,Weekly,Education
770,Assam,45-54,Other,Bard,Rarely,Entertainment
771,Maharashtra,25-34,Female,Copilot,Weekly,Creative Projects
772,Assam,35-44,Male,Bard,Rarely,Creative Projects
773,Karnataka,25-34,Male,Bard,Daily,Entertainment
774,Karnataka,35-44,Other,Claude,Monthly,Entertainment
775,Chhattisgarh,45-54,Male,Claude,Monthly,Creative Projects
776,Telangana,18-24,Other,Claude,Monthly,Other
777,Delhi,45-54,Other,Claude,Monthly,Other
778,Andhra Pradesh,35-44,Other,Claude,Never,Other
779,Gujarat,55+,Other,Other,Rarely,Other
780,Madhya Pradesh,45-54,Female,DALL·E,Daily,Entertainment
781,Tamil Nadu,55+,Male,ChatGPT,Rarely,Work
782,Jammu and Kashmir,55+,Female,Copilot,Daily,Work
783,Maharashtra,35-44,Female,Midjourney,Monthly,Creative Projects
784,Kerala,35-44,Female,Runway,Rarely,Work
785,Tamil Nadu,18-24,Other,DALL·E,Daily,Other
786,Madhya Pradesh,25-34,Other,Claude,Rarely,Entertainment
787,Uttar Pradesh,45-54,Female,Copilot,Rarely,Other
788,Tamil Nadu,35-44,Female,Midjourney,Weekly,Education
789,Tamil Nadu,45-54,Male,Bard,Weekly,Entertainment
790,Punjab,55+,Female,Other,Weekly,Education
791,West Bengal,25-34,Other,Other,Never,Education
792,Odisha,18-24,Female,DALL·E,Daily,Creative Projects
793,Gujarat,45-54,Male,Bard,Monthly,Education
794,Bihar,25-34,Male,Copilot,Daily,Work
795,Delhi,18-24,Female,ChatGPT,Daily,Work
796,Karnataka,45-54,Male,ChatGPT,Rarely,Education
797,Madhya Pradesh,25-34,Male,Other,Weekly,Creative Projects
798,West Bengal,35-44,Other,Copilot,Never,Education
799,Tamil Nadu,45-54,Male,Runway,Weekly,Entertainment
800,Maharashtra,25-34,Male,Runway,Weekly,Entertainment
801,Jammu and Kashmir,18-24,Female,ChatGPT,Daily,Entertainment
802,Odisha,25-34,Other,Runway,Never,Entertainment
803,West Bengal,35-44,Male,ChatGPT,Daily,Education
804,Assam,45-54,Female,Bard,Weekly,Other
805,Tamil Nadu,45-54,Female,Runway,Weekly,Other
806,Chhattisgarh,45-54,Female,ChatGPT,Weekly,Entertainment
807,Tamil Nadu,35-44,Female,ChatGPT,Monthly,Creative Projects
808,Delhi,18-24,Female,Copilot,Monthly,Creative Projects
809,Maharashtra,45-54,Female,ChatGPT,Daily,Education
810,Assam,18-24,Male,Runway,Weekly,Other
811,Odisha,25-34,Other,Other,Rarely,Education
812,Karnataka,18-24,Other,Other,Weekly,Work
813,Delhi,18-24,Female,Runway,Daily,Entertainment
814,Kerala,45-54,Female,DALL·E,Weekly,Work
815,Telangana,55+,Other,Claude,Daily,Work
816,Madhya Pradesh,55+,Male,Claude,Daily,Creative Projects
817,Tamil Nadu,35-44,Female,Copilot,Weekly,Other
818,West Bengal,35-44,Other,Claude,Weekly,Entertainment
819,Delhi,55+,Other,Bard,Daily,Education
820,Jammu and Kashmir,25-34,Female,DALL·E,Monthly,Entertainment
821,Uttar Pradesh,45-54,Other,DALL·E,Never,Education
822,Jammu and Kashmir,45-54,Male,Copilot,Never,Education
823,Chhattisgarh,25-34,Other,Runway,Rarely,Other
824,Telangana,25-34,Female,ChatGPT,Daily,Work
825,Assam,55+,Female,Claude,Daily,Education
826,Uttar Pradesh,35-44,Other,Bard,Rarely,Other
827,Jharkhand,25-34,Other,Runway,Daily,Work
828,Tamil Nadu,35-44,Female,Copilot,Daily,Work
829,Madhya Pradesh,18-24,Male,Runway,Weekly,Entertainment
830,Odisha,45-54,Other,Copilot,Daily,Entertainment
831,West Bengal,55+,Male,ChatGPT,Rarely,Entertainment
832,Kerala,45-54,Male,Midjourney,Rarely,Creative Projects
833,Odisha,55+,Female,Other,Rarely,Work
834,Bihar,18-24,Female,Claude,Rarely,Creative Projects
835,Uttar Pradesh,45-54,Female,Bard,Daily,Entertainment
836,Tamil Nadu,18-24,Male,Copilot,Monthly,Other
837,Haryana,55+,Female,Runway,Weekly,Entertainment
838,Andhra Pradesh,25-34,Female,Claude,Monthly,Education
839,Madhya Pradesh,45-54,Male,Runway,Daily,Other
840,Andhra Pradesh,18-24,Male,Bard,Monthly,Other
841,Telangana,45-54,Male,DALL·E,Never,Work
842,Maharashtra,45-54,Male,DALL·E,Daily,Creative Projects
843,Kerala,45-54,Other,Other,Daily,Education
844,Karnataka,35-44,Female,Other,Daily,Other
845,Maharashtra,18-24,Other,Bard,Weekly,Creative Projects
846,Jammu and Kashmir,18-24,Male,Other,Daily,Creative Projects
847,Uttar Pradesh,45-54,Male,DALL·E,Rarely,Education
848,Madhya Pradesh,25-34,Male,Copilot,Weekly,Education
849,Gujarat,45-54,Male,Claude,Weekly,Entertainment
850,Chhattisgarh,35-44,Male,Bard,Monthly,Entertainment
851,Gujarat,55+,Female,Copilot,Weekly,Other
852,Odisha,35-44,Other,Claude,Weekly,Other
853,Assam,25-34,Other,Claude,Rarely,Other
854,Tamil Nadu,45-54,Female,Copilot,Rarely,Entertainment
855,Bihar,18-24,Female,Claude,Daily,Other
856,Chhattisgarh,45-54,Female,Midjourney,Daily,Other
857,Madhya Pradesh,25-34,Other,Bard,Daily,Entertainment
858,Telangana,18-24,Other,Bard,Weekly,Entertainment
859,Haryana,35-44,Male,Claude,Daily,Other
860,Jharkhand,55+,Other,Copilot,Monthly,Other
861,Odisha,55+,Other,ChatGPT,Rarely,Creative Projects
862,Gujarat,45-54,Female,Other,Daily,Work
863,Maharashtra,35-44,Other,DALL·E,Monthly,Entertainment
864,Telangana,25-34,Male,Claude,Weekly,Work
865,Bihar,55+,Other,ChatGPT,Weekly,Entertainment
866,Bihar,35-44,Female,Claude,Monthly,Creative Projects
867,Uttar Pradesh,45-54,Female,ChatGPT,Rarely,Work
868,Karnataka,18-24,Male,Claude,Daily,Creative Projects
869,Karnataka,45-54,Male,Copilot,Daily,Education
870,Odisha,45-54,Other,DALL·E,Monthly,Work
871,Gujarat,35-44,Male,Runway,Weekly,Work
872,Madhya Pradesh,55+,Male,Runway,Daily,Work
873,Jharkhand,35-44,Female,ChatGPT,Daily,Education
874,Bihar,18-24,Female,Other,Monthly,Education
875,Madhya Pradesh,35-44,Other,Other,Weekly,Creative Projects
876,Madhya Pradesh,25-34,Other,Midjourney,Never,Education
877,Delhi,45-54,Other,Copilot,Weekly,Entertainment
878,Jharkhand,55+,Other,DALL·E,Daily,Other
879,West Bengal,18-24,Female,Claude,Monthly,Work
880,Kerala,45-54,Other,ChatGPT,Daily,Creative Projects
881,Andhra Pradesh,35-44,Other,Other,Weekly,Creative Projects
882,Haryana,25-34,Male,DALL·E,Weekly,Creative Projects
883,Karnataka,35-44,Other,Bard,Weekly,Creative Projects
884,Karnataka,45-54,Male,Other,Rarely,Work
885,Rajasthan,18-24,Female,Copilot,Daily,Creative Projects
886,Karnataka,55+,Other,ChatGPT,Never,Work
